orthogroup	ref_sps	relative_age	outgroup_sps	node_name
OG0010401_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010402_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010403_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010404_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010405_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010406_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010407_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010408_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010409_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010410_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010411_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010412_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010413_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010414_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010415_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010416_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010417_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010418_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010419_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010420_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010421_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010422_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010423_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010424_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010425_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010426_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010427_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010428_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010429_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010430_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010431_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010432_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010433_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010434_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010435_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010436_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010437_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010438_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010439_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010440_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010441_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010441_nan	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010442_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010443_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010444_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010445_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010446_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010447_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010448_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010449_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010450_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010451_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010452_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010453_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010454_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010455_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010456_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010457_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010458_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010459_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010460_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010461_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010462_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010463_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010464_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010465_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010466_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010467_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010468_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010469_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010470_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010471_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010472_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010473_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010474_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010475_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010476_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010477_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010478_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010479_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010480_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010481_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010482_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010483_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010484_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010485_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010486_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010487_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010488_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010489_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010490_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010491_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010492_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010493_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010494_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010495_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010496_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010497_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010498_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010499_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010500_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010500_nan	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010501_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010502_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010503_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010504_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010504_nan	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010505_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010505_nan	Anogam	4.0	Anogam,Anomin	cellia_nofar
OG0010506_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010507_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010508_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010509_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010510_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010511_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010512_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010513_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010514_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010515_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010516_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010517_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010518_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010519_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010520_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010521_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010522_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010523_0	Anogam	4.0	Anogam,Anomin	cellia_nofar
OG0010524_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010525_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010526_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010527_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010528_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010529_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010530_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010531_0	Anogam	4.0	Anogam,Anomin	cellia_nofar
OG0010532_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010533_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010534_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010535_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010536_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010537_0	Anogam	4.0	Anogam,Anomin	cellia_nofar
OG0010538_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010539_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010540_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010541_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010542_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010543_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010544_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010545_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010546_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010547_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010548_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010549_0	Anogam	4.0	Anogam,Anomin	cellia_nofar
OG0010550_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010551_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010552_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010553_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010554_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010555_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010556_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010557_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010557_nan	Anogam	4.0	Anogam,Anomin	cellia_nofar
OG0010558_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010558_nan	Anogam	4.0	Anogam,Anomin	cellia_nofar
OG0010559_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010560_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010561_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010562_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010563_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010564_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010565_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010566_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010566_nan	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010567_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010568_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010569_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010570_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010571_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010572_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010573_0	Anogam	4.0	Anogam,Anomin	cellia_nofar
OG0010574_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010575_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010576_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010577_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010578_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010579_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010580_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010581_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010582_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010583_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010584_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010585_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010586_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010587_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010588_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010589_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010590_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010591_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010592_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010593_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010594_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010595_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010596_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010597_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010598_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010599_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010600_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010601_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010602_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010603_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010604_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010605_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010606_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010607_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010608_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010609_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010610_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010611_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010612_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010613_nan	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010614_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010615_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010616_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010617_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010618_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010619_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010620_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010621_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010622_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010623_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010624_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010625_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010626_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010627_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010628_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010629_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010630_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010631_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010632_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010633_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010634_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010635_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010636_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010637_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010638_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010639_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010640_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010641_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010642_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010643_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010644_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010645_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010646_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010647_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010648_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010649_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010650_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010651_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010652_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010653_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010654_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010655_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010656_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010657_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010658_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010659_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010660_nan	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010661_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010662_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010663_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010664_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010665_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010666_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010667_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010668_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010669_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010670_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010671_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010672_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010673_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010674_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010675_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010676_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010677_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010678_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010679_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010680_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010681_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010682_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010683_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010684_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010685_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010686_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010687_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010688_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010689_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010690_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010691_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010692_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010692_nan	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010693_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010694_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010695_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010696_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010696_nan	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010697_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010698_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010699_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010700_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010701_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010702_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010703_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010704_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010704_nan	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010705_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010706_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010707_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010708_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010709_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010710_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010711_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010712_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010713_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010714_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010715_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010716_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010717_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010718_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010719_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010720_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010721_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010722_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010723_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010724_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010725_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010726_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010727_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010728_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010729_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010730_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010731_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010731_nan	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010732_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010733_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010734_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010735_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010736_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010737_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010738_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010739_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010740_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010741_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010742_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010743_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010744_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010745_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010746_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010747_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010748_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010749_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010750_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010751_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010752_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010753_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010754_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010755_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010756_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010757_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010758_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010759_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010760_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010761_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010762_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010763_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010764_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010765_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010766_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010767_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010768_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010769_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010770_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010771_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010772_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010773_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010774_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010775_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010776_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010777_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010778_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010779_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010780_0	Anogam	4.0	Anogam,Anomin	cellia_nofar
OG0010781_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010782_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010783_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010784_0	Anogam	6.0	Anogam,Anoatr	anophelinae_noalb
OG0010785_0	Anogam	7.0	Anogam,Anoalb	anophelinae
OG0010786_0	Anogam	5.0	Anogam,Anofar	cellia
OG0010787_0	Anogam	5.0	Anogam,Anofar	cellia
